id;nome_escola_id;nu_ano_censo;id_aluno;id_matricula;nu_mes;nu_ano;nu_idade_referencia;nu_idade;nu_duracao_turma;nu_dur_ativ_comp_mesma_rede;nu_dur_ativ_comp_outras_redes;nu_dur_aee_mesma_rede;nu_dur_aee_outras_redes;nu_dias_atividade;tp_sexo;tp_cor_raca;tp_nacionalidade;co_pais_origem;co_uf_nasc;co_municipio_nasc;co_uf_end;co_municipio_end;tp_zona_residencial;tp_local_resid_diferenciada;tp_outro_local_aula;in_aee_libras;in_aee_lingua_portuguesa;in_aee_informatica_acessivel;in_aee_braille;in_aee_caa;in_aee_soroban;in_aee_vida_autonoma;in_aee_opticos_nao_opticos;in_aee_enriq_curricular;in_aee_desen_cognitivo;in_aee_mobilidade;in_transporte_publico;tp_responsavel_transporte;in_transp_vans_kombi;in_transp_micro_onibus;in_transp_onibus;in_transp_bicicleta;in_transp_tr_animal;in_transp_outro_veiculo;in_transp_embar_ate5;in_transp_embar_5a15;in_transp_embar_15a35;in_transp_embar_35;in_necessidade_especial;in_baixa_visao;in_cegueira;in_def_auditiva;in_def_fisica;in_def_intelectual;in_surdez;in_surdocegueira;in_def_multipla;in_autismo;in_superdotacao;in_recurso_ledor;in_recurso_transcricao;in_recurso_interprete;in_recurso_libras;in_recurso_video_libras;in_recurso_labial;in_recurso_braille;in_recurso_cd_audio;in_recurso_prova_portugues;in_recurso_ampliada_18;in_recurso_ampliada_24;in_recurso_nenhum;tp_mediacao_didatico_pedago;in_especial_exclusiva;in_regular;in_eja;in_profissionalizante;tp_etapa_ensino;id_turma;co_curso_educ_profissional;tp_unificada;tp_tipo_atendimento_turma;tp_tipo_local_turma;tp_dependencia;tp_categoria_escola_privada;in_conveniada_pp;tp_convenio_poder_publico;in_mant_escola_privada_emp;in_mant_escola_priv_ong_oscip;in_mant_escola_privada_oscip;in_mant_escola_privada_ong;in_mant_escola_privada_sind;in_mant_escola_privada_sist_s;in_mant_escola_privada_s_fins;tp_regulamentacao;in_educacao_indigena
160427;425;2019;3FC130BB6164496C1FEC1A3AC8218193;357957231;7;1998;20;21;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
160511;425;2019;622EFAB88EC7B22BE4A335B2C022D296;357957372;10;2000;18;19;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
161924;425;2019;3D0912279F036890596762C35905A12B;357956201;6;1994;24;25;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
163358;425;2019;CFED040AF7B19880BA6E628416237F0B;357956814;8;2007;11;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
163784;425;2019;CCC8F4F40E6BDA087E52FD5CE3DEE693;357956299;7;1995;23;24;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
163969;425;2019;1EF7BE55D43E6B34883DC7F066681547;357957284;3;1999;20;20;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
165750;425;2019;E85D8CA799188CC0428C87B5CAABE15A;357955141;6;1968;50;51;170;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
166212;425;2019;FAAFC562E9712605AFA6644219E2CE3B;357956737;11;2004;14;15;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
167021;425;2019;1ACFD51A97AB6A83AAB2E268B7CEE883;357957615;8;2006;12;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
168371;425;2019;BA64FCC8FD1C412B746443200CE19B40;357957560;6;2006;12;13;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
168965;425;2019;F502A2899DAC7DFFF71CF5D7E670AB05;357957493;9;2004;14;15;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
170370;425;2019;912C80C5DDBCCCC465F395FEF43C44F1;357955157;6;1995;23;24;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
170465;425;2019;8350167F1F658BDBFD47EFC4C3565496;357956370;8;2001;17;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
172958;425;2019;431FC61F51A80017AED18075B59DD73A;357956250;6;1999;19;20;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
173085;425;2019;E5D38A86E64FA69E5BBB07435815874D;357957323;3;2000;19;19;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
173187;425;2019;B2A08E5CE97F8CC1B0B0917383BC3906;357955167;12;1998;20;21;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
173234;425;2019;306F97C36FFF88D23EE4A26E927F37A4;357956866;2;2005;14;14;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
173537;425;2019;C7AEB4330C0FA8427C8356668C1F4FB5;357956496;8;2004;14;15;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
175020;425;2019;8D1F33BF6E924E59D5F2C8E178BC529A;357956825;5;2007;12;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
175257;425;2019;526315E67F1D73698936DE5145EB7B61;357956429;9;2000;18;19;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
175499;425;2019;97F24D74A55285ACC7D57CEB04D3A43B;357956697;7;2006;12;13;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
176027;425;2019;89E4E7307A7B4F02488930EBAEC4577F;357957268;6;2001;17;18;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
176028;425;2019;31BB0B667D4AC0ABF0FAC5B80094019D;357957411;4;2002;17;17;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
176336;425;2019;81B1B8CAAA4AE18C5E29E60E6F5E1118;357956404;4;2001;18;18;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
176493;425;2019;885948455EC9C5DA9A0C05D8988BA891;357956567;7;2004;14;15;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
176693;425;2019;DEF4462FF1FF29E18D428B911E4377F7;357956341;5;1998;21;21;170;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
177354;425;2019;CB24A58BE49B20621F4EC16EC4BD22DC;357955212;4;1996;23;23;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
178648;425;2019;A56F83BB6727329446041A00715644E5;357955107;12;1966;52;53;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
178836;425;2019;EECBB8955CC08CCF836879C60B675C1F;357956419;7;2002;16;17;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
179037;425;2019;484A4095A32364FE316F0B30DB7587EA;357956766;6;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
179258;425;2019;9344D4EA5EAF0510E486E7B1718D09BD;357957255;7;1999;19;20;170;0;0;0;0;5;1;4;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
181626;425;2019;DB0807DF8253A25F1E0398CE165E7CB1;357956675;10;2006;12;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964853;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
181801;425;2019;9BF1A20CBB3AF1DB172356AF7DA1EB52;357957515;12;2005;13;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
182687;425;2019;A31DCE4D8AB909F1183559C705E4D839;357957612;11;2005;13;14;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
183070;425;2019;9A504257B4A60E8C5D0AC458939D87A0;357956838;8;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
183577;425;2019;3FC5505A606DA503FE9623F1B49AAC77;357956752;3;2007;12;12;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
184059;425;2019;BF6930706AD07633F8EBE97F756C68FF;357956384;5;2005;14;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
185918;425;2019;BFF2D5B421DB960ABC39CD1B8BF59632;357956797;7;2007;11;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
185919;425;2019;526F30E51F35095115C6183B32CDD944;357956830;5;2007;12;12;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
187236;425;2019;5871052FF3A52470A50A89C38C40455F;357956691;11;2005;13;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
187447;425;2019;A34AD25A83F994401980FDF5EC46AD32;357957538;12;2006;12;13;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
189061;425;2019;3DB415845F1CCA299251AA98FD8D5998;357956803;2;2008;11;11;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
189407;425;2019;0FAEAD6962972C2EFE5294AA434FE3DF;357956853;4;2005;14;14;270;0;0;0;0;5;1;2;1;76;29;2910503;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
189765;425;2019;D1D9E2315FD0F679D5E3C0BE9904DE82;357956461;10;2002;16;17;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
190838;425;2019;9D4C7686856FE422B9FEDEA90B0FC5A5;357956504;1;2004;15;15;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
191117;425;2019;4083A0D43ECDADC8B9D14C178BA808A2;357956673;10;2005;13;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
192437;425;2019;0362598E40E307773859202B2D722384;357956374;10;2000;18;19;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
193287;425;2019;BFB6BAFC68273DB063608BEC390BACE4;357956690;2;2006;13;13;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
196229;425;2019;60421B571EC2BD1FE864496CFBF91A56;357957465;4;2005;14;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
196899;425;2019;50F082886E7772AD83B62633869585C7;357955206;2;1997;22;22;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
197691;425;2019;30C6AD1F9CCE1C9677D89D70390B1E18;357957379;12;2003;15;16;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
198389;425;2019;E0AAA690E6D0F217482C5EB7C4AADC46;357956345;3;1999;20;20;170;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
198473;425;2019;A088C1A739E810A45A5F8B2889F51C6F;357956278;6;1999;19;20;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
199201;425;2019;281F0CA5D4AD86D7EBFC9741704B13B0;357956372;12;2000;18;19;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
202038;425;2019;39EF26C3BD2AB0675D18A7B7DFFB0682;357956878;9;1998;20;21;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
203006;425;2019;B5A46A11932BD6044AD0142EBF544234;357957428;10;2003;15;16;270;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
203296;425;2019;E8D757AF3371FE602128E49BAB7BF20B;357956252;3;1997;22;22;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
